# My Header 
#  has 3 lines 
#  Wavelenth (micron)  Kappa (m^2/kg)
1.603000000000000041e-03 1.348015690401743086e+03
1.585000000000000037e-03 1.423651220463436175e+03
1.567000000000000033e-03 1.412423689062783751e+03
1.549000000000000030e-03 1.401196157662131100e+03
1.531000000000000026e-03 1.389968626261479130e+03
1.513999999999999938e-03 1.379364846605307093e+03
1.495999999999999934e-03 1.368137315204654669e+03
1.479000000000000063e-03 1.367076245809610782e+03
1.461999999999999975e-03 1.366015176414566213e+03
1.445000000000000104e-03 1.364954107019522326e+03
1.428999999999999932e-03 1.363955453471245619e+03
1.412999999999999977e-03 1.362956799922969140e+03
1.396000000000000105e-03 1.344787432638496966e+03
1.379999999999999933e-03 1.327686851664877395e+03
1.364999999999999894e-03 1.311655057002108606e+03
1.348999999999999939e-03 1.294554476028488580e+03
1.333999999999999899e-03 1.278522681365719109e+03
1.317999999999999944e-03 1.258852726488605413e+03
1.302999999999999905e-03 1.240412143791310427e+03
1.288000000000000082e-03 1.221971561094015442e+03
1.273999999999999959e-03 1.204760350576541214e+03
1.258999999999999920e-03 1.186319767879246001e+03
1.245000000000000013e-03 1.167940321610495175e+03
1.229999999999999974e-03 1.148248057751120314e+03
1.216000000000000067e-03 1.129868611482369943e+03
1.201999999999999943e-03 1.111489165213619572e+03
1.188999999999999953e-03 1.094422536535494373e+03
1.175000000000000046e-03 1.074744727359129229e+03
1.160999999999999923e-03 1.055066918182764311e+03
1.147999999999999932e-03 1.036794666804711142e+03
1.134999999999999941e-03 1.018522415426657517e+03
1.121999999999999950e-03 1.000250164048604006e+03
1.108999999999999960e-03 9.810972046823858363e+02
1.095999999999999969e-03 9.619442453161680078e+02
1.083999999999999894e-03 9.442645905165816202e+02
1.072000000000000036e-03 9.265849357169961422e+02
1.059000000000000045e-03 9.074319763507777452e+02
1.046999999999999971e-03 8.879128336688737591e+02
1.034999999999999896e-03 8.683936909869701140e+02
1.023000000000000038e-03 8.488745483050665825e+02
1.012000000000000096e-03 8.309820008466550689e+02
1.000000000000000021e-03 8.114628581647511965e+02
