# My Header 
#  has 3 lines 
#  Wavelenth (micron)  Kappa (m^2/kg)
1.641000000000000097e-03 1.253303302787815937e+03
1.621999999999999961e-03 1.230954970864954248e+03
1.603000000000000041e-03 1.208727604993833438e+03
1.585000000000000037e-03 1.187582751096961147e+03
1.567000000000000033e-03 1.169872289979511606e+03
1.549000000000000030e-03 1.152322598318325845e+03
1.531000000000000026e-03 1.134854486701606675e+03
1.513999999999999938e-03 1.118242531609256957e+03
1.495999999999999934e-03 1.100956220204281635e+03
1.479000000000000063e-03 1.081202499028411466e+03
1.461999999999999975e-03 1.061582150668418763e+03
1.445000000000000104e-03 1.042036887482714519e+03
1.428999999999999932e-03 1.023524601629899394e+03
1.412999999999999977e-03 1.005098490333235191e+03
1.396000000000000105e-03 9.857991506700145692e+02
1.379999999999999933e-03 9.675750911406494197e+02
1.364999999999999894e-03 9.504025501683677248e+02
1.348999999999999939e-03 9.323295335855897292e+02
1.333999999999999899e-03 9.153031709716634623e+02
1.317999999999999944e-03 8.973474095554815904e+02
1.302999999999999905e-03 8.804642426684727070e+02
1.288000000000000082e-03 8.636710752047357573e+02
1.273999999999999959e-03 8.478780248900581000e+02
1.258999999999999920e-03 8.311600631921282911e+02
1.245000000000000013e-03 8.155192078576145605e+02
1.229999999999999974e-03 7.990818235494524515e+02
1.216000000000000067e-03 7.836817777193027723e+02
1.201999999999999943e-03 7.683061207082261035e+02
1.188999999999999953e-03 7.539164063352677658e+02
1.175000000000000046e-03 7.384206490107568470e+02
1.160999999999999923e-03 7.229605884371073898e+02
1.147999999999999932e-03 7.085166687189573622e+02
1.134999999999999941e-03 6.941256604080651869e+02
1.121999999999999950e-03 6.798095908686528901e+02
1.108999999999999960e-03 6.657729979560474476e+02
1.095999999999999969e-03 6.517733918106437159e+02
1.083999999999999894e-03 6.387714806978450497e+02
1.072000000000000036e-03 6.258221766712962335e+02
1.059000000000000045e-03 6.119679388136496527e+02
1.046999999999999971e-03 5.993145873871775393e+02
1.034999999999999896e-03 5.867325734910901929e+02
1.023000000000000038e-03 5.741653345616186925e+02
1.012000000000000096e-03 5.625647262461885703e+02
1.000000000000000021e-03 5.500479118705102337e+02
