lookback_myr,sfr_surface_density_msun_per_myr_per_kpc2,sfr_surface_density_uncertainty_msun_per_myr_per_kpc2
52.2,204.362832824734,451.293760196416
52.3,227.951994389532,467.330997803445
52.4,288.841208366196,497.04255919723295
52.5,1080.79024792452,520.029992380618
52.6,1144.72723059704,580.423800834883
52.7,1200.40094998084,688.613741432828
52.8,1244.43836024907,749.466931670156
52.9,1297.27181083215,761.919670440953
53.0,1308.32764923514,786.438022023544
53.1,1283.19638629733,804.615345045171
53.2,1262.40757131766,806.575908159103
53.3,1729.70402155124,830.343627977656
53.4,1667.57176789151,837.078860640439
53.5,1584.1907457897,838.854762389597
53.6,1489.06591951884,841.097548913874
53.7,993.47392010045,831.871455330495
53.8,929.391905107798,797.940775504007
53.9,870.02845635657,798.446714615193
54.0,676.307648315045,759.69630992197
54.1,637.800740111485,700.586680667752
54.2,604.597281743409,628.337761815874
54.3,576.812580793741,568.354398670163
54.4,554.229808322718,525.394276263375
54.5,536.393626606739,454.659484043492
54.6,522.701416495722,417.078435579962
54.7,512.483355261986,367.91227573159694
54.8,505.066221729376,343.324689398186
54.9,499.81907565104495,313.168074694794
55.0,496.181525849531,299.939551106865
55.1,493.677019605464,296.85364015922
55.2,491.914470970132,267.410801339485
55.3,684.960492027212,263.996832958863
55.4,682.568627375114,260.271698812754
55.5,680.008409970622,242.816437178723
55.6,677.097340140011,246.552868254201
55.7,673.691902079683,239.732213152738
55.8,656.655892298024,233.289597543689
55.9,645.949826327595,229.455383870515
56.0,641.544638250644,260.607881686934
56.1,636.652617916499,264.037014651501
56.2,631.264319327921,276.584230591224
56.3,625.377181507662,277.490469435537
56.4,618.994966544649,282.290827645958
56.5,612.127857094879,285.688213895536
56.6,604.792925670619,284.552815336384
56.7,454.1231350048,282.551368065443
56.8,500.499060173433,284.817253442029
56.9,431.094408650514,282.307650491166
57.0,199.127082452397,279.211786963498
57.1,184.652661199566,276.396463538285
57.2,174.485152656476,274.527300920887
57.3,140.475776434709,268.949280082562
57.4,137.263405432015,264.237612024918
57.5,134.100546825645,260.51396073302
57.6,131.062482295844,259.41705920738
57.7,128.382847041597,256.650331441688
57.8,125.684983071993,255.939499659478
57.9,122.928815290442,254.423805598321
58.0,120.341909657777,251.824289895867
58.1,117.945690204763,246.274289672128
58.2,116.110294584171,242.357630839931
58.3,114.692450483995,233.436313817929
58.4,113.274283966639,235.528081741023
58.5,111.790025613963,232.511424185196
58.6,110.595656418724,230.841676577675
58.7,109.711067351545,229.485821397848
58.8,109.157571939898,234.951173274485
58.9,108.958425051183,236.260385658865
59.0,109.576022428204,240.936688207404
59.1,110.138200628385,242.487040263131
59.2,111.137413056375,245.495329507815
